Filename,Result,Runtime (s),Memory Usage (KB)
uf50-0302.cnf,1,0.05214405059814453,0.0
uf50-0304.cnf,1,0.008737802505493164,0.0
uf50-0305.cnf,1,0.07662034034729004,0.0
uf50-0306.cnf,1,0.022222280502319336,0.0
uf50-0307.cnf,1,0.015224695205688477,0.0
uf50-0308.cnf,1,0.04751229286193848,0.0
uf50-0309.cnf,1,0.06713986396789551,0.0
uf50-031.cnf,1,0.00896596908569336,0.0
uf50-0310.cnf,1,0.0237882137298584,0.0
uf50-0311.cnf,1,0.06767106056213379,0.0
uf50-0312.cnf,1,0.005084514617919922,0.0
uf50-0313.cnf,1,0.05374860763549805,0.0
uf50-0314.cnf,1,0.004769802093505859,0.0
uf50-0315.cnf,1,0.01631927490234375,0.0
uf50-0316.cnf,1,0.023214101791381836,0.0
uf50-0317.cnf,1,0.029610395431518555,0.0
uf50-0318.cnf,1,0.017772436141967773,0.0
uf50-0319.cnf,1,0.09225869178771973,0.0
uf50-032.cnf,1,0.013697624206542969,0.0
uf50-0320.cnf,1,0.0034346580505371094,0.0
uf50-0321.cnf,1,0.1434464454650879,0.0
uf50-0322.cnf,1,0.05726432800292969,0.0
uf50-0323.cnf,1,0.03088855743408203,0.0
uf50-0324.cnf,1,0.003499269485473633,0.0
uf50-0325.cnf,1,0.022846460342407227,0.0
uf50-0326.cnf,1,0.007071256637573242,0.0
uf50-0327.cnf,1,0.17111802101135254,0.0
uf50-0328.cnf,1,0.11780571937561035,0.0
uf50-0329.cnf,1,0.03823709487915039,0.0
uf50-033.cnf,1,0.013808012008666992,0.0
uf50-0330.cnf,1,0.014824867248535156,0.0
uf50-0331.cnf,1,0.015313148498535156,0.0
uf50-0332.cnf,1,0.05699896812438965,0.0
uf50-0333.cnf,1,0.02075815200805664,0.0
uf50-0334.cnf,1,0.027062654495239258,0.0
uf50-0335.cnf,1,0.039335012435913086,0.0
uf50-0336.cnf,1,0.120758056640625,0.0
uf50-0337.cnf,1,0.1024787425994873,0.0
uf50-0338.cnf,1,0.1301870346069336,0.0
uf50-0339.cnf,1,0.17123866081237793,0.0
uf50-034.cnf,1,0.01931595802307129,0.0
uf50-0340.cnf,1,0.014632940292358398,0.0
uf50-0341.cnf,1,0.03902602195739746,0.0
uf50-0342.cnf,1,0.0033555030822753906,0.0
uf50-0343.cnf,1,0.06730127334594727,0.0
uf50-0344.cnf,1,0.027076005935668945,0.0
uf50-0345.cnf,1,0.08554744720458984,0.0
uf50-0346.cnf,1,0.12064933776855469,0.0
